factor,factor_level,step_index,structural_seed_count,measurements_per_seed,observation_count,bootstrap_repetitions,bootstrap_seed,confidence_level,point_median_ms,median_ci_lower_ms,median_ci_upper_ms,median_relative_half_width,point_p95_ms,p95_ci_lower_ms,p95_ci_upper_ms,p95_relative_half_width,maximum_leave_one_seed_out_median_relative_change,maximum_leave_one_seed_out_p95_relative_change,median_precision_target,p95_precision_target,median_target_met,p95_target_met,all_cell_targets_met
objective_count,10,18,10,100,1000,10000,20362528,0.95,0.43211299999999997,0.23291,0.445429,0.24590674198647117,0.7891696499999996,0.47378934999999994,0.8784951,0.2564123886416566,0.03651706845200202,0.25492592118817897,0.1,0.15,False,False,False
objective_count,10,19,10,100,1000,10000,20362628,0.95,0.437878,0.22949037500000008,0.45025875,0.2520889094679339,0.8230876499999998,0.478436,0.9051094499999999,0.2591907739108951,0.014912829600939157,0.12310347506732726,0.1,0.15,False,False,False
objective_count,10,20,10,100,1000,10000,20362728,0.95,0.439771,0.29852999999999996,0.4579530375,0.18125687857998823,0.8584893999999998,0.602209,0.9083082499999997,0.17827782730922465,0.009141121174429471,0.04145642334081218,0.1,0.15,False,False,False
objective_count,10,21,10,100,1000,10000,20362828,0.95,0.441014,0.279642,0.453573,0.1971944201317872,0.8064819499999997,0.5439508999999996,0.8854896999999999,0.21174609053556653,0.013563061490111489,0.11072516874060197,0.1,0.15,False,False,False
objective_count,10,22,10,100,1000,10000,20362928,0.95,0.4291075,0.2857425,0.447174,0.1881014664157583,0.7967495999999997,0.5624627724999995,0.866246,0.19063908378491845,0.019207308192003232,0.07498610604887636,0.1,0.15,False,False,False
objective_count,10,23,10,100,1000,10000,20363028,0.95,0.43205400000000005,0.23061500000000001,0.450916,0.25494614099163526,0.7653711499999999,0.5017070362499999,0.863895,0.23660936510998626,0.018299795858851064,0.0635349268129588,0.1,0.15,False,False,False
objective_count,10,24,10,100,1000,10000,20363128,0.95,0.43693550000000003,0.255144425,0.44290021249999995,0.214855267539488,0.84392705,0.517387,0.8769874499999999,0.21305185679259828,0.0038873014438057596,0.06127253534532437,0.1,0.15,False,False,False
objective_count,10,25,10,100,1000,10000,20363228,0.95,0.4423375,0.418515,0.45336350000000003,0.039391301890524776,0.8608085999999999,0.731526,0.892323,0.09339881130369747,0.0067064176109870475,0.016492458369955793,0.1,0.15,True,True,True
objective_count,10,26,10,100,1000,10000,20363328,0.95,0.44215899999999997,0.417266,0.4537061,0.04120700924328124,0.8676337999999998,0.678659,0.8958985999999999,0.12519083511960918,0.005658597925180771,0.03462705118219212,0.1,0.15,True,True,True
objective_count,10,27,10,100,1000,10000,20363428,0.95,0.448145,0.4387085,0.454177,0.017258365038101502,0.8912888999999999,0.7988363999999999,0.923898,0.07015772327019898,0.004439411351236838,0.02105265756142606,0.1,0.15,True,True,True
objective_count,10,28,10,100,1000,10000,20363528,0.95,0.4464785,0.4260565,0.45144249999999997,0.028429140484928124,0.85744315,0.75873755,0.893404,0.07852791756514703,0.003713504681636514,0.011990765801791311,0.1,0.15,True,True,True
objective_count,10,29,10,100,1000,10000,20363628,0.95,0.42639099999999996,0.2215527125,0.4572256125,0.27635773269135605,0.81863795,0.5058471499999994,0.894859,0.2375970048786528,0.03721701443041721,0.07302623827786159,0.1,0.15,False,False,False
objective_count,10,30,10,100,1000,10000,20363728,0.95,0.44158149999999996,0.286367,0.453132,0.18882697757945024,0.85060895,0.586264,0.893864,0.18081164088386326,0.008733382172939855,0.08394938708321958,0.1,0.15,False,False,False
objective_count,10,31,10,100,1000,10000,20363828,0.95,0.440713,0.293274,0.449288,0.17700181297125345,0.8296324499999996,0.5356246499999999,0.900822,0.22009586895980277,0.00708510981069319,0.10435729701749288,0.1,0.15,False,False,False
objective_count,10,32,10,100,1000,10000,20363928,0.95,0.4403615,0.416419,0.451019,0.039285904875880406,0.8429371999999999,0.7297599775000014,0.87916,0.08861871471563874,0.006151763948483273,0.036502007504236364,0.1,0.15,True,True,True
objective_count,20,1,10,100,1000,10000,20460828,0.95,0.5483955,0.5198695,0.558673,0.03537911963172563,0.9395849999999999,0.830578,0.9784376499999999,0.07868348792285952,0.007396121959425377,0.014901951393434313,0.1,0.15,True,True,True
objective_count,20,2,10,100,1000,10000,20460928,0.95,0.47307699999999997,0.4641494,0.478554,0.015224371508232266,0.8993914,0.844466,0.92153505,0.04284511170553775,0.003077723076793023,0.022296633034293956,0.1,0.15,True,True,True
objective_count,20,3,10,100,1000,10000,20461028,0.95,0.454216,0.442123,0.4592275,0.018828596967081765,0.8661697999999999,0.80478,0.900779,0.055415808770982296,0.003477420434330828,0.009685398867520211,0.1,0.15,True,True,True
objective_count,20,4,10,100,1000,10000,20461128,0.95,0.450553,0.43990806250000003,0.4548265,0.016555696555122252,0.8678135499999999,0.799911,0.8897241499999997,0.05174680091132461,0.003212718592485214,0.01257902691194422,0.1,0.15,True,True,True
objective_count,20,5,10,100,1000,10000,20461228,0.95,0.44945599999999997,0.44050999999999996,0.45617399999999997,0.017425509949806,0.84453505,0.7650706999999998,0.87011285,0.0621893371980241,0.005271928731622159,0.013604763946742112,0.1,0.15,True,True,True
objective_count,20,6,10,100,1000,10000,20461328,0.95,0.44704900000000003,0.421035,0.457941,0.04127735438397132,0.8593687499999999,0.5614274999999994,0.883826,0.18757867329944253,0.007700498155683191,0.03538085367893678,0.1,0.15,True,False,False
objective_count,20,7,10,100,1000,10000,20461428,0.95,0.436201,0.412836,0.4436145375,0.03528022345203247,0.8089217,0.5667403499999977,0.875617,0.19091875641363207,0.006320480695826029,0.05003086207231204,0.1,0.15,True,False,False
objective_count,20,8,10,100,1000,10000,20461528,0.95,0.442179,0.43191650000000004,0.454422,0.02544840437922194,0.8765499999999999,0.79513,0.9046,0.06244367121099764,0.004448424732970124,0.01857908847184994,0.1,0.15,True,True,True
objective_count,20,9,10,100,1000,10000,20461628,0.95,0.440623,0.41294149999999996,0.458382,0.05156392199227009,0.8808064999999999,0.7588364999999995,0.9044271500000001,0.08264621684785513,0.008118051032288492,0.031830543938992206,0.1,0.15,True,True,True
objective_count,20,10,10,100,1000,10000,20461728,0.95,0.449165,0.417422,0.45808899999999997,0.04526955573119005,0.87269735,0.7514935,0.9009768999999997,0.08564446769547296,0.006050115213785544,0.009540306269980264,0.1,0.15,True,True,True
objective_count,20,11,10,100,1000,10000,20461828,0.95,0.44465350000000003,0.4335901875,0.4544325,0.02343657758231973,0.8435808499999997,0.7524681499999999,0.887793,0.08020858344520279,0.006335270047351383,0.026697559575943705,0.1,0.15,True,True,True
objective_count,20,12,10,100,1000,10000,20461928,0.95,0.436866,0.252061,0.445308,0.22117422733744443,0.7841811999999999,0.5207785999999993,0.8664139787499991,0.22037979152649914,0.006891129087637792,0.04754379472499474,0.1,0.15,False,False,False
objective_count,20,13,10,100,1000,10000,20462028,0.95,0.30815099999999995,0.268245,0.447703,0.2911851657142116,0.6099528999999998,0.4770853,0.764277,0.23542121039181885,0.012466290876875112,0.13477417682578455,0.1,0.15,False,False,False
objective_count,20,14,10,100,1000,10000,20462128,0.95,0.43422700000000003,0.40765850000000003,0.44317249999999997,0.0408933576217047,0.8607539499999999,0.7435099050000002,0.89135,0.08587825533649875,0.007623892572318151,0.017237794842533048,0.1,0.15,True,True,True
objective_count,20,15,10,100,1000,10000,20462228,0.95,0.4416205,0.278827,0.451274,0.19524342733183808,0.8643457,0.6760329999999999,0.8920760999999999,0.12497493768986184,0.007713636482002159,0.016882596859104013,0.1,0.15,False,True,False
objective_count,20,16,10,100,1000,10000,20462328,0.95,0.441566,0.4190515,0.449394,0.034357830992422414,0.8408112999999999,0.72617,0.8708527500000001,0.0860375865547954,0.004889416304697422,0.038660101261721806,0.1,0.15,True,True,True
objective_count,20,17,10,100,1000,10000,20462428,0.95,0.4342375,0.307272,0.450241,0.1646207432568583,0.8317128999999996,0.591777,0.89781145,0.1839784197167076,0.026472840323555638,0.08926535827447156,0.1,0.15,False,False,False
objective_count,20,18,10,100,1000,10000,20462528,0.95,0.43308599999999997,0.23282150000000001,0.44767,0.24804369109137678,0.8058704999999997,0.489618,0.871139,0.23671359107946013,0.04171226961850533,0.1454952129405408,0.1,0.15,False,False,False
objective_count,20,19,10,100,1000,10000,20462628,0.95,0.438598,0.2654085,0.451827125,0.21251650144323506,0.7977134499999998,0.5074749499999999,0.9180491,0.2573443822465324,0.0154161669683857,0.08771646008977292,0.1,0.15,False,False,False
objective_count,20,20,10,100,1000,10000,20462728,0.95,0.442067,0.296904,0.4584865,0.18275793035897275,0.83047705,0.6035132999999998,0.9048810999999999,0.18144258170650235,0.012052471684156473,0.09345291359947892,0.1,0.15,False,False,False
objective_count,20,21,10,100,1000,10000,20462828,0.95,0.4410015,0.270895,0.453983,0.20758206037847948,0.80544405,0.5589330274999992,0.883833,0.2016899699612908,0.01021311718894382,0.10972717471809541,0.1,0.15,False,False,False
objective_count,20,22,10,100,1000,10000,20462928,0.95,0.435473,0.28855149999999996,0.45001936249999996,0.1853936552897654,0.8376436499999997,0.6320149999999994,0.88169,0.14903413880114807,0.015572722074617705,0.07312017467093532,0.1,0.15,False,True,False
objective_count,20,23,10,100,1000,10000,20463028,0.95,0.43245,0.239121,0.4513920749999999,0.2454284599375649,0.7306887999999999,0.47366266749999997,0.89436186,0.28787850073793386,0.016361429066944183,0.05915459495205062,0.1,0.15,False,False,False
objective_count,20,24,10,100,1000,10000,20463128,0.95,0.439882,0.256082,0.444547,0.21422222323259427,0.8009222499999994,0.49218919999999994,0.888387,0.24733849009688544,0.004176119959443618,0.09716636040514472,0.1,0.15,False,False,False
objective_count,20,25,10,100,1000,10000,20463228,0.95,0.44278,0.42011565,0.45354306250000004,0.037747202335245526,0.8083568999999999,0.565477,0.8916890499999999,0.20177476681401488,0.0060154026830479814,0.08930795295988718,0.1,0.15,True,False,False
objective_count,20,26,10,100,1000,10000,20463328,0.95,0.44515150000000003,0.419878,0.455211,0.03968648875719839,0.8590670999999995,0.7565923499999998,0.8895947,0.07741092052064398,0.006358509406348206,0.02395319294616177,0.1,0.15,True,True,True
objective_count,20,27,10,100,1000,10000,20463428,0.95,0.449005,0.441011,0.455028,0.015608957583991272,0.8633341999999999,0.77193705,0.906643,0.07801495064136227,0.0035712297190454005,0.03491492634022846,0.1,0.15,True,True,True
objective_count,20,28,10,100,1000,10000,20463528,0.95,0.4476405,0.4251655,0.45333208750000004,0.03146116973330168,0.8627326499999999,0.7479732999999998,0.8939978999999999,0.08462911424529956,0.003979756076583758,0.015109315730661143,0.1,0.15,True,True,True
objective_count,20,29,10,100,1000,10000,20463628,0.95,0.4245775,0.2224,0.4591211625,0.2787726180732611,0.8096386999999999,0.4933963499999999,0.876582,0.23663990493537435,0.04054265711207022,0.0717144573252243,0.1,0.15,False,False,False
objective_count,20,30,10,100,1000,10000,20463728,0.95,0.4435265,0.288267,0.455118,0.1880958634940641,0.8632105999999999,0.6899037,0.897506,0.1202500872904017,0.012043248825042019,0.056139197085856025,0.1,0.15,False,True,False
objective_count,20,31,10,100,1000,10000,20463828,0.95,0.4428375,0.39415900000000004,0.4505095,0.06362435430603773,0.7763072499999997,0.5181363999999999,0.8663236999999995,0.22425869396427747,0.006504643351116398,0.038688998460339574,0.1,0.15,True,False,False
objective_count,20,32,10,100,1000,10000,20463928,0.95,0.44191899999999995,0.42002649999999997,0.4527755,0.03705317037737688,0.8408902499999998,0.741894,0.8805212499999999,0.08242886036554704,0.006406151353528651,0.04183589951245108,0.1,0.15,True,True,True
objective_count,50,1,10,100,1000,10000,20760828,0.95,0.5556315000000001,0.5242344999999999,0.565096,0.036770323496778085,0.9909656,0.9040342587499999,1.014653,0.05581361313147507,0.00804040087720021,0.02932594229305258,0.1,0.15,True,True,True
objective_count,50,2,10,100,1000,10000,20760928,0.95,0.475236,0.4656925,0.481407,0.016533364475755166,0.89097155,0.8157449499999998,0.9217645499999998,0.05949662477999438,0.0044493683138483175,0.01874442567778965,0.1,0.15,True,True,True
objective_count,50,3,10,100,1000,10000,20761028,0.95,0.456494,0.446029,0.4615970375,0.0170517438345301,0.8588398,0.7721712,0.8907956499999999,0.06906087142212086,0.00459480299850607,0.01649545118891803,0.1,0.15,True,True,True
objective_count,50,4,10,100,1000,10000,20761128,0.95,0.4480645,0.4359885,0.45335356250000003,0.019377860218785497,0.8607383999999999,0.802997,0.8885877999999997,0.04971940371197553,0.0032897049420339605,0.014226680254999652,0.1,0.15,True,True,True
objective_count,50,5,10,100,1000,10000,20761228,0.95,0.4503865,0.441419,0.45701672500000007,0.017315933093021284,0.88605245,0.819375,0.913439,0.05308037915814128,0.0061014262194803185,0.01124047453398509,0.1,0.15,True,True,True
objective_count,50,6,10,100,1000,10000,20761328,0.95,0.4462555,0.42015073750000004,0.457191,0.04150118317869469,0.8131784999999997,0.597722,0.878592,0.17269886009037386,0.007692902384396426,0.04494357634885847,0.1,0.15,True,False,False
objective_count,50,7,10,100,1000,10000,20761428,0.95,0.4375375,0.41668799999999995,0.44563549999999996,0.03308002171242466,0.8138591,0.7303385499999997,0.85426,0.0761320049133814,0.005238408136445358,0.0468101296649511,0.1,0.15,True,True,True
objective_count,50,8,10,100,1000,10000,20761528,0.95,0.443794,0.432342,0.456668,0.027406859939521504,0.8729388499999999,0.834127,0.91309,0.04522825396074422,0.005845054236875634,0.015539003677061604,0.1,0.15,True,True,True
objective_count,50,9,10,100,1000,10000,20761628,0.95,0.437536,0.397233,0.454271,0.06518092225554009,0.8612723999999999,0.7461141999999997,0.903126,0.09115106904621596,0.008000484531558586,0.017716636455551167,0.1,0.15,True,True,True
objective_count,50,10,10,100,1000,10000,20761728,0.95,0.448507,0.42090099999999997,0.457203,0.04046982544308122,0.8673794999999999,0.7656257787499997,0.910191,0.08333446965832159,0.0056219858329970545,0.022363682793978903,0.1,0.15,True,True,True
objective_count,50,11,10,100,1000,10000,20761828,0.95,0.4436225,0.433530825,0.451833,0.020628095959965936,0.8677092,0.7624892499999997,0.9024525,0.08065101188278304,0.005013271418830082,0.03429501496584341,0.1,0.15,True,True,True
objective_count,50,12,10,100,1000,10000,20761928,0.95,0.4367035,0.247671,0.445718,0.22675224723410733,0.8130827499999999,0.499757,0.8982540499999997,0.2450531941552073,0.00968620585820817,0.09619432954394848,0.1,0.15,False,False,False
objective_count,50,13,10,100,1000,10000,20762028,0.95,0.30675,0.266902,0.446955,0.2934849225753871,0.6612076999999997,0.486399,0.817693,0.2505218859369001,0.01331214343928268,0.08482296863754003,0.1,0.15,False,False,False
objective_count,50,14,10,100,1000,10000,20762128,0.95,0.431462,0.404084,0.441613,0.04349050437813756,0.8476329499999998,0.7361086999999997,0.8714151524999997,0.07981429491385392,0.006948468231269499,0.013310124388156411,0.1,0.15,True,True,True
objective_count,50,15,10,100,1000,10000,20762228,0.95,0.4414975,0.28207649999999995,0.4517497375,0.19215650994626252,0.8659932499999998,0.5253061999999993,0.8978158099999999,0.21507650896817077,0.008211824529017602,0.02713525769398308,0.1,0.15,False,False,False
objective_count,50,16,10,100,1000,10000,20762328,0.95,0.4432145,0.420096,0.45085549999999996,0.03470046670404504,0.8750642999999998,0.7881719699999991,0.9091107999999999,0.06910282478670474,0.005745525022308502,0.010650588762448874,0.1,0.15,True,True,True
objective_count,50,17,10,100,1000,10000,20762428,0.95,0.435081,0.315406,0.4489066375,0.15342044067656363,0.85438575,0.6445987999999979,0.9063752999999999,0.15319573155334223,0.026515752239238223,0.0610917843608699,0.1,0.15,False,False,False
objective_count,50,18,10,100,1000,10000,20762528,0.95,0.43546050000000003,0.23605199999999998,0.44845999999999997,0.24388894055832844,0.8322428499999998,0.5048926,0.885728,0.22880064394665575,0.02794857398087778,0.08408092661895493,0.1,0.15,False,False,False
objective_count,50,19,10,100,1000,10000,20762628,0.95,0.4419585,0.238455,0.454077,0.24393919338580436,0.7876918999999993,0.5357522024999982,0.9005063499999999,0.23153351424586313,0.016579610981574032,0.04194006565257305,0.1,0.15,False,False,False
objective_count,50,20,10,100,1000,10000,20762728,0.95,0.442469,0.298612,0.4581015,0.180226750348612,0.8460161999999998,0.5992715,0.887729,0.17047989151980783,0.013406588936174043,0.08671831579584395,0.1,0.15,False,False,False
objective_count,50,21,10,100,1000,10000,20762828,0.95,0.441133,0.2825145,0.456246,0.19691510270145282,0.8594512499999999,0.5432647,0.918821,0.21848609796076277,0.010419760027021337,0.08868874179890947,0.1,0.15,False,False,False
objective_count,50,22,10,100,1000,10000,20762928,0.95,0.4361265,0.2836745,0.449933,0.19060811484741244,0.8329001499999994,0.5906640499999999,0.8807440499999998,0.17413852068582297,0.01730805167766682,0.04951601941721289,0.1,0.15,False,False,False
objective_count,50,23,10,100,1000,10000,20763028,0.95,0.43320899999999996,0.24314000000000002,0.452889,0.2420875374241994,0.7539946999999999,0.49245824999999976,0.828818,0.2230517999662334,0.0169802566428676,0.04106932051379167,0.1,0.15,False,False,False
objective_count,50,24,10,100,1000,10000,20763128,0.95,0.44006100000000004,0.256984,0.44649812499999997,0.2153271080600189,0.7857671499999996,0.507603,0.854985,0.2210464003235565,0.004653900254737272,0.0895484750157853,0.1,0.15,False,False,False
objective_count,50,25,10,100,1000,10000,20763228,0.95,0.4444205,0.419984,0.45528060000000004,0.039710814420126896,0.8381799999999998,0.679649,0.8808764999999998,0.12003835691617548,0.0075885338322602145,0.05311860220954895,0.1,0.15,True,True,True
objective_count,50,26,10,100,1000,10000,20763328,0.95,0.4453165,0.41838600000000004,0.456488,0.04278080870571826,0.8553782999999997,0.7095324437500002,0.8984407999999998,0.11042386523600121,0.005625212629668965,0.06150454132399648,0.1,0.15,True,True,True
objective_count,50,27,10,100,1000,10000,20763428,0.95,0.4510735,0.442640975,0.4569645,0.015877151949737683,0.8942247999999998,0.8514931499999996,0.9187386499999998,0.03759988539794479,0.004141231972173007,0.007996870585561828,0.1,0.15,True,True,True
objective_count,50,28,10,100,1000,10000,20763528,0.95,0.44950999999999997,0.4330722000000001,0.453521,0.022745656381393,0.8538359999999998,0.7837559587499988,0.8757047499999999,0.053844527081313695,0.004183444194790022,0.013402749474137735,0.1,0.15,True,True,True
objective_count,50,29,10,100,1000,10000,20763628,0.95,0.42925100000000005,0.221993,0.4604515,0.27776114674165,0.8754398999999999,0.5348483849999985,0.925054,0.22286259456531599,0.03562833866432451,0.10162256712311159,0.1,0.15,False,False,False
objective_count,50,30,10,100,1000,10000,20763728,0.95,0.445911,0.297015,0.456864,0.17923868215854735,0.83894705,0.6003687187499999,0.8779454999999995,0.16543164509011601,0.008963672122912358,0.056805432476340595,0.1,0.15,False,False,False
objective_count,50,31,10,100,1000,10000,20763828,0.95,0.4429655,0.343734,0.451447,0.12158170331549523,0.7635529999999999,0.49338954999999995,0.879143,0.2526042396533051,0.01419862269183505,0.19419712842461634,0.1,0.15,False,False,False
objective_count,50,32,10,100,1000,10000,20763928,0.95,0.44356249999999997,0.420665,0.45478450000000004,0.038460758066788815,0.8363897999999996,0.7076136999999998,0.8801835499999995,0.1031635309278041,0.007427363674792241,0.04594633985254215,0.1,0.15,True,True,True
