query_hash,scenario_id
5630f2efedab06ab2a5564fc6d411f872d4690eac6ca395c502f5ef2842c1001,fm_a_coverage_and_guard_mix_dairy_bc
5630f2efedab06ab2a5564fc6d411f872d4690eac6ca395c502f5ef2842c1001,fm_a_coverage_and_guard_mix_frozen_foods_bc
5630f2efedab06ab2a5564fc6d411f872d4690eac6ca395c502f5ef2842c1001,fm_a_coverage_and_guard_mix_produce_bc
5630f2efedab06ab2a5564fc6d411f872d4690eac6ca395c502f5ef2842c1001,fm_a_coverage_and_guard_mix_snack_foods_bc
5630f2efedab06ab2a5564fc6d411f872d4690eac6ca395c502f5ef2842c1001,fm_a_sales_profit_month_beer_and_wine_bc
5630f2efedab06ab2a5564fc6d411f872d4690eac6ca395c502f5ef2842c1001,fm_a_sales_profit_month_canned_foods_bc
5630f2efedab06ab2a5564fc6d411f872d4690eac6ca395c502f5ef2842c1001,fm_a_sales_profit_month_dairy_bc
5630f2efedab06ab2a5564fc6d411f872d4690eac6ca395c502f5ef2842c1001,fm_a_sales_profit_month_frozen_foods_bc
5630f2efedab06ab2a5564fc6d411f872d4690eac6ca395c502f5ef2842c1001,fm_a_sales_profit_month_produce_bc
5630f2efedab06ab2a5564fc6d411f872d4690eac6ca395c502f5ef2842c1001,fm_a_sales_profit_month_snack_foods_bc
321c4cdd87956b4dd054a000a44e039e62a5a8a0907b5a5f4c488f684e617752,fm_a_category_state_profitability_beer_and_wine_bc
321c4cdd87956b4dd054a000a44e039e62a5a8a0907b5a5f4c488f684e617752,fm_a_category_state_profitability_canned_foods_bc
321c4cdd87956b4dd054a000a44e039e62a5a8a0907b5a5f4c488f684e617752,fm_a_category_state_profitability_produce_bc
321c4cdd87956b4dd054a000a44e039e62a5a8a0907b5a5f4c488f684e617752,fm_a_coverage_and_guard_mix_beer_and_wine_bc
321c4cdd87956b4dd054a000a44e039e62a5a8a0907b5a5f4c488f684e617752,fm_a_coverage_and_guard_mix_canned_foods_bc
321c4cdd87956b4dd054a000a44e039e62a5a8a0907b5a5f4c488f684e617752,fm_a_coverage_and_guard_mix_produce_bc
321c4cdd87956b4dd054a000a44e039e62a5a8a0907b5a5f4c488f684e617752,fm_a_sales_profit_month_beer_and_wine_bc
321c4cdd87956b4dd054a000a44e039e62a5a8a0907b5a5f4c488f684e617752,fm_a_sales_profit_month_canned_foods_bc
321c4cdd87956b4dd054a000a44e039e62a5a8a0907b5a5f4c488f684e617752,fm_a_sales_profit_month_produce_bc
9ddcd63f7f74bbe2e5bf388ec03094bde47530f479c10e5ca6d43bbd74e54950,fm_a_category_state_profitability_beer_and_wine_bc
9ddcd63f7f74bbe2e5bf388ec03094bde47530f479c10e5ca6d43bbd74e54950,fm_a_coverage_and_guard_mix_beer_and_wine_bc
9ddcd63f7f74bbe2e5bf388ec03094bde47530f479c10e5ca6d43bbd74e54950,fm_a_sales_profit_month_beer_and_wine_bc
be95c7a4df4b41c393f568a96b9e2a7c937e48b8ca9554f9ec05a5b2ad24db0b,fm_a_category_state_profitability_beer_and_wine_bc
be95c7a4df4b41c393f568a96b9e2a7c937e48b8ca9554f9ec05a5b2ad24db0b,fm_a_coverage_and_guard_mix_beer_and_wine_bc
be95c7a4df4b41c393f568a96b9e2a7c937e48b8ca9554f9ec05a5b2ad24db0b,fm_a_sales_profit_month_beer_and_wine_bc
b3eca0be347f124adb39d0af7485d59d7163cfcc1a62674b97eea95fa82a4f52,fm_a_category_state_profitability_beer_and_wine_bc
b3eca0be347f124adb39d0af7485d59d7163cfcc1a62674b97eea95fa82a4f52,fm_a_category_state_profitability_canned_foods_bc
b3eca0be347f124adb39d0af7485d59d7163cfcc1a62674b97eea95fa82a4f52,fm_a_category_state_profitability_produce_bc
b3eca0be347f124adb39d0af7485d59d7163cfcc1a62674b97eea95fa82a4f52,fm_a_coverage_and_guard_mix_beer_and_wine_bc
b3eca0be347f124adb39d0af7485d59d7163cfcc1a62674b97eea95fa82a4f52,fm_a_coverage_and_guard_mix_canned_foods_bc
b3eca0be347f124adb39d0af7485d59d7163cfcc1a62674b97eea95fa82a4f52,fm_a_coverage_and_guard_mix_produce_bc
b3eca0be347f124adb39d0af7485d59d7163cfcc1a62674b97eea95fa82a4f52,fm_a_sales_profit_month_beer_and_wine_bc
b3eca0be347f124adb39d0af7485d59d7163cfcc1a62674b97eea95fa82a4f52,fm_a_sales_profit_month_canned_foods_bc
b3eca0be347f124adb39d0af7485d59d7163cfcc1a62674b97eea95fa82a4f52,fm_a_sales_profit_month_produce_bc
7757ac17f8bc23524dddc051f23ffd5d124611bd231806290e230df33b33e86d,fm_a_category_state_profitability_beer_and_wine_bc
7757ac17f8bc23524dddc051f23ffd5d124611bd231806290e230df33b33e86d,fm_a_coverage_and_guard_mix_beer_and_wine_bc
7757ac17f8bc23524dddc051f23ffd5d124611bd231806290e230df33b33e86d,fm_a_sales_profit_month_beer_and_wine_bc
7757ac17f8bc23524dddc051f23ffd5d124611bd231806290e230df33b33e86d,fm_a_unit_sales_month_beer_and_wine_bc
b110b7108179469411a2082adcfe1599fb4924df33d31b7ee5c315d301dae128,fm_a_category_state_profitability_beer_and_wine_bc
b110b7108179469411a2082adcfe1599fb4924df33d31b7ee5c315d301dae128,fm_a_coverage_and_guard_mix_beer_and_wine_bc
b110b7108179469411a2082adcfe1599fb4924df33d31b7ee5c315d301dae128,fm_a_sales_profit_month_beer_and_wine_bc
b110b7108179469411a2082adcfe1599fb4924df33d31b7ee5c315d301dae128,fm_a_unit_sales_month_beer_and_wine_bc
c7cff10a8e166d52d42c357030ae56b1877e3fce5b695b26bde4245fb2ec4e2f,fm_a_category_state_profitability_dairy_wa
c7cff10a8e166d52d42c357030ae56b1877e3fce5b695b26bde4245fb2ec4e2f,fm_a_coverage_and_guard_mix_dairy_wa
c7cff10a8e166d52d42c357030ae56b1877e3fce5b695b26bde4245fb2ec4e2f,fm_a_sales_profit_month_dairy_wa
c7cff10a8e166d52d42c357030ae56b1877e3fce5b695b26bde4245fb2ec4e2f,fm_a_unit_sales_month_dairy_wa
7570cdb21e4cadc1619712486441bae51e72397bda461d2d82edf1f71380489e,fm_a_category_state_profitability_dairy_wa
7570cdb21e4cadc1619712486441bae51e72397bda461d2d82edf1f71380489e,fm_a_coverage_and_guard_mix_dairy_wa
7570cdb21e4cadc1619712486441bae51e72397bda461d2d82edf1f71380489e,fm_a_sales_profit_month_dairy_wa
de923d0f3a5e7711e4ade8ef6e7ee2a774fbbb0db81963e8543ddcb0b50ffa7b,fm_a_coverage_and_guard_mix_dairy_wa
de923d0f3a5e7711e4ade8ef6e7ee2a774fbbb0db81963e8543ddcb0b50ffa7b,fm_a_sales_profit_month_dairy_wa
7ca75de69fda6636d3d2811b26c4547add6f6936e059eb3264db76edb85457b2,fm_a_category_state_profitability_dairy_bc
7ca75de69fda6636d3d2811b26c4547add6f6936e059eb3264db76edb85457b2,fm_a_category_state_profitability_dairy_ca
7ca75de69fda6636d3d2811b26c4547add6f6936e059eb3264db76edb85457b2,fm_a_category_state_profitability_dairy_or
7ca75de69fda6636d3d2811b26c4547add6f6936e059eb3264db76edb85457b2,fm_a_category_state_profitability_dairy_wa
7ca75de69fda6636d3d2811b26c4547add6f6936e059eb3264db76edb85457b2,fm_a_coverage_and_guard_mix_dairy_bc
7ca75de69fda6636d3d2811b26c4547add6f6936e059eb3264db76edb85457b2,fm_a_coverage_and_guard_mix_dairy_ca
7ca75de69fda6636d3d2811b26c4547add6f6936e059eb3264db76edb85457b2,fm_a_coverage_and_guard_mix_dairy_or
7ca75de69fda6636d3d2811b26c4547add6f6936e059eb3264db76edb85457b2,fm_a_coverage_and_guard_mix_dairy_wa
7ca75de69fda6636d3d2811b26c4547add6f6936e059eb3264db76edb85457b2,fm_a_sales_profit_month_dairy_bc
7ca75de69fda6636d3d2811b26c4547add6f6936e059eb3264db76edb85457b2,fm_a_sales_profit_month_dairy_ca
7ca75de69fda6636d3d2811b26c4547add6f6936e059eb3264db76edb85457b2,fm_a_sales_profit_month_dairy_or
7ca75de69fda6636d3d2811b26c4547add6f6936e059eb3264db76edb85457b2,fm_a_sales_profit_month_dairy_wa
6dd934a977af019adf087853129c36601fd619e456e8601a57a10b7116956bcf,fm_a_category_state_profitability_dairy_wa
6dd934a977af019adf087853129c36601fd619e456e8601a57a10b7116956bcf,fm_a_category_state_profitability_frozen_foods_wa
6dd934a977af019adf087853129c36601fd619e456e8601a57a10b7116956bcf,fm_a_category_state_profitability_snack_foods_wa
6dd934a977af019adf087853129c36601fd619e456e8601a57a10b7116956bcf,fm_a_coverage_and_guard_mix_dairy_wa
6dd934a977af019adf087853129c36601fd619e456e8601a57a10b7116956bcf,fm_a_coverage_and_guard_mix_frozen_foods_wa
6dd934a977af019adf087853129c36601fd619e456e8601a57a10b7116956bcf,fm_a_coverage_and_guard_mix_snack_foods_wa
6dd934a977af019adf087853129c36601fd619e456e8601a57a10b7116956bcf,fm_a_sales_profit_month_dairy_wa
6dd934a977af019adf087853129c36601fd619e456e8601a57a10b7116956bcf,fm_a_sales_profit_month_frozen_foods_wa
6dd934a977af019adf087853129c36601fd619e456e8601a57a10b7116956bcf,fm_a_sales_profit_month_snack_foods_wa
f856556ae3315479243e9c451f5a13ebd13033f7e627c390c66f477cbb1fec24,fm_a_category_state_profitability_dairy_wa
f856556ae3315479243e9c451f5a13ebd13033f7e627c390c66f477cbb1fec24,fm_a_coverage_and_guard_mix_dairy_wa
f856556ae3315479243e9c451f5a13ebd13033f7e627c390c66f477cbb1fec24,fm_a_sales_profit_month_dairy_wa
f5d3b19f8d9f5efe6958eac4647dcd99a0c1e75e207b2e701b9c7600eb652744,fm_a_category_state_profitability_dairy_wa
f5d3b19f8d9f5efe6958eac4647dcd99a0c1e75e207b2e701b9c7600eb652744,fm_a_coverage_and_guard_mix_dairy_wa
f5d3b19f8d9f5efe6958eac4647dcd99a0c1e75e207b2e701b9c7600eb652744,fm_a_sales_profit_month_dairy_wa
dc2b9e5fa5f55bf906fd4228b1961e07bee414304b2d30f85c40adbb1b2a1f63,fm_a_category_state_profitability_dairy_wa
dc2b9e5fa5f55bf906fd4228b1961e07bee414304b2d30f85c40adbb1b2a1f63,fm_a_category_state_profitability_frozen_foods_wa
dc2b9e5fa5f55bf906fd4228b1961e07bee414304b2d30f85c40adbb1b2a1f63,fm_a_category_state_profitability_snack_foods_wa
dc2b9e5fa5f55bf906fd4228b1961e07bee414304b2d30f85c40adbb1b2a1f63,fm_a_coverage_and_guard_mix_dairy_wa
dc2b9e5fa5f55bf906fd4228b1961e07bee414304b2d30f85c40adbb1b2a1f63,fm_a_coverage_and_guard_mix_frozen_foods_wa
dc2b9e5fa5f55bf906fd4228b1961e07bee414304b2d30f85c40adbb1b2a1f63,fm_a_coverage_and_guard_mix_snack_foods_wa
dc2b9e5fa5f55bf906fd4228b1961e07bee414304b2d30f85c40adbb1b2a1f63,fm_a_sales_profit_month_dairy_wa
dc2b9e5fa5f55bf906fd4228b1961e07bee414304b2d30f85c40adbb1b2a1f63,fm_a_sales_profit_month_frozen_foods_wa
dc2b9e5fa5f55bf906fd4228b1961e07bee414304b2d30f85c40adbb1b2a1f63,fm_a_sales_profit_month_snack_foods_wa
00e6165fdd8975f4038144749bb76e95e14420065eddae245f63248fbd6456ae,fm_a_category_state_profitability_dairy_wa
00e6165fdd8975f4038144749bb76e95e14420065eddae245f63248fbd6456ae,fm_a_coverage_and_guard_mix_dairy_wa
00e6165fdd8975f4038144749bb76e95e14420065eddae245f63248fbd6456ae,fm_a_sales_profit_month_dairy_wa
00e6165fdd8975f4038144749bb76e95e14420065eddae245f63248fbd6456ae,fm_a_unit_sales_month_dairy_wa
6d6ac8570084862320e5445a3c9c3e8afe24aa7afc4752eafd925a8b243f758d,fm_a_category_state_profitability_dairy_wa
6d6ac8570084862320e5445a3c9c3e8afe24aa7afc4752eafd925a8b243f758d,fm_a_coverage_and_guard_mix_dairy_wa
6d6ac8570084862320e5445a3c9c3e8afe24aa7afc4752eafd925a8b243f758d,fm_a_sales_profit_month_dairy_wa
6d6ac8570084862320e5445a3c9c3e8afe24aa7afc4752eafd925a8b243f758d,fm_a_unit_sales_month_dairy_wa
72c74a928f9d191fa5ca2a2e49434ba3add2155b30bc43806c80c3e8f582bea0,fm_a_category_state_profitability_dairy_ca
72c74a928f9d191fa5ca2a2e49434ba3add2155b30bc43806c80c3e8f582bea0,fm_a_coverage_and_guard_mix_dairy_ca
72c74a928f9d191fa5ca2a2e49434ba3add2155b30bc43806c80c3e8f582bea0,fm_a_sales_profit_month_dairy_ca
72c74a928f9d191fa5ca2a2e49434ba3add2155b30bc43806c80c3e8f582bea0,fm_a_unit_sales_month_dairy_ca
7f656d1f05d2f0cc13671f05449084f730e3b5909fe6722239de2731a93fb9b4,fm_a_category_state_profitability_dairy_ca
7f656d1f05d2f0cc13671f05449084f730e3b5909fe6722239de2731a93fb9b4,fm_a_coverage_and_guard_mix_dairy_ca
7f656d1f05d2f0cc13671f05449084f730e3b5909fe6722239de2731a93fb9b4,fm_a_sales_profit_month_dairy_ca
f64249310b89c8ab52a45b0169bb1833c97245ee4961ca6b058953fc1c3df488,fm_a_coverage_and_guard_mix_dairy_ca
f64249310b89c8ab52a45b0169bb1833c97245ee4961ca6b058953fc1c3df488,fm_a_sales_profit_month_dairy_ca
b552d811793f081a661b8c475dbbe15db850c4bafe5bb349bd4751c4db26ca63,fm_a_category_state_profitability_dairy_ca
b552d811793f081a661b8c475dbbe15db850c4bafe5bb349bd4751c4db26ca63,fm_a_category_state_profitability_frozen_foods_ca
b552d811793f081a661b8c475dbbe15db850c4bafe5bb349bd4751c4db26ca63,fm_a_category_state_profitability_snack_foods_ca
b552d811793f081a661b8c475dbbe15db850c4bafe5bb349bd4751c4db26ca63,fm_a_coverage_and_guard_mix_dairy_ca
b552d811793f081a661b8c475dbbe15db850c4bafe5bb349bd4751c4db26ca63,fm_a_coverage_and_guard_mix_frozen_foods_ca
b552d811793f081a661b8c475dbbe15db850c4bafe5bb349bd4751c4db26ca63,fm_a_coverage_and_guard_mix_snack_foods_ca
b552d811793f081a661b8c475dbbe15db850c4bafe5bb349bd4751c4db26ca63,fm_a_sales_profit_month_dairy_ca
b552d811793f081a661b8c475dbbe15db850c4bafe5bb349bd4751c4db26ca63,fm_a_sales_profit_month_frozen_foods_ca
b552d811793f081a661b8c475dbbe15db850c4bafe5bb349bd4751c4db26ca63,fm_a_sales_profit_month_snack_foods_ca
a3ba4eb8bc0de53c53a8511c7f62fedbece4a4a99f4c97ca5690007e64cbb16d,fm_a_category_state_profitability_dairy_ca
a3ba4eb8bc0de53c53a8511c7f62fedbece4a4a99f4c97ca5690007e64cbb16d,fm_a_coverage_and_guard_mix_dairy_ca
a3ba4eb8bc0de53c53a8511c7f62fedbece4a4a99f4c97ca5690007e64cbb16d,fm_a_sales_profit_month_dairy_ca
b704f815b81736009f0c44df3701bfb17894862b8c7b38d744b81d26bc813cbe,fm_a_category_state_profitability_dairy_ca
b704f815b81736009f0c44df3701bfb17894862b8c7b38d744b81d26bc813cbe,fm_a_coverage_and_guard_mix_dairy_ca
b704f815b81736009f0c44df3701bfb17894862b8c7b38d744b81d26bc813cbe,fm_a_sales_profit_month_dairy_ca
b36b8e36cbbb7e59481f639e8de7540a2037ccc57d30054ba6b94942ed8b9e90,fm_a_category_state_profitability_dairy_ca
b36b8e36cbbb7e59481f639e8de7540a2037ccc57d30054ba6b94942ed8b9e90,fm_a_category_state_profitability_frozen_foods_ca
b36b8e36cbbb7e59481f639e8de7540a2037ccc57d30054ba6b94942ed8b9e90,fm_a_category_state_profitability_snack_foods_ca
b36b8e36cbbb7e59481f639e8de7540a2037ccc57d30054ba6b94942ed8b9e90,fm_a_coverage_and_guard_mix_dairy_ca
b36b8e36cbbb7e59481f639e8de7540a2037ccc57d30054ba6b94942ed8b9e90,fm_a_coverage_and_guard_mix_frozen_foods_ca
b36b8e36cbbb7e59481f639e8de7540a2037ccc57d30054ba6b94942ed8b9e90,fm_a_coverage_and_guard_mix_snack_foods_ca
b36b8e36cbbb7e59481f639e8de7540a2037ccc57d30054ba6b94942ed8b9e90,fm_a_sales_profit_month_dairy_ca
b36b8e36cbbb7e59481f639e8de7540a2037ccc57d30054ba6b94942ed8b9e90,fm_a_sales_profit_month_frozen_foods_ca
b36b8e36cbbb7e59481f639e8de7540a2037ccc57d30054ba6b94942ed8b9e90,fm_a_sales_profit_month_snack_foods_ca
1d3f65f6dbac1a0e1fae595c9a379d5a6d582724fe6b33178efb0d790eaea63b,fm_a_category_state_profitability_dairy_ca
1d3f65f6dbac1a0e1fae595c9a379d5a6d582724fe6b33178efb0d790eaea63b,fm_a_coverage_and_guard_mix_dairy_ca
1d3f65f6dbac1a0e1fae595c9a379d5a6d582724fe6b33178efb0d790eaea63b,fm_a_sales_profit_month_dairy_ca
1d3f65f6dbac1a0e1fae595c9a379d5a6d582724fe6b33178efb0d790eaea63b,fm_a_unit_sales_month_dairy_ca
3837139f0567b9893734486678908cdb9bb9925decf7d2fc7d86514dde80b9f7,fm_a_category_state_profitability_dairy_ca
3837139f0567b9893734486678908cdb9bb9925decf7d2fc7d86514dde80b9f7,fm_a_coverage_and_guard_mix_dairy_ca
3837139f0567b9893734486678908cdb9bb9925decf7d2fc7d86514dde80b9f7,fm_a_sales_profit_month_dairy_ca
3837139f0567b9893734486678908cdb9bb9925decf7d2fc7d86514dde80b9f7,fm_a_unit_sales_month_dairy_ca
71a0f9ff7af3948eb536d5279989029c34bf83fa4272ed26b598807ed5b0ff2f,fm_a_category_state_profitability_dairy_or
71a0f9ff7af3948eb536d5279989029c34bf83fa4272ed26b598807ed5b0ff2f,fm_a_coverage_and_guard_mix_dairy_or
71a0f9ff7af3948eb536d5279989029c34bf83fa4272ed26b598807ed5b0ff2f,fm_a_sales_profit_month_dairy_or
71a0f9ff7af3948eb536d5279989029c34bf83fa4272ed26b598807ed5b0ff2f,fm_a_unit_sales_month_dairy_or
0f64fa4b202372eb7dfbd79d754668462e60279d955aff0d0ce1113f2dfdba6a,fm_a_category_state_profitability_dairy_or
0f64fa4b202372eb7dfbd79d754668462e60279d955aff0d0ce1113f2dfdba6a,fm_a_coverage_and_guard_mix_dairy_or
0f64fa4b202372eb7dfbd79d754668462e60279d955aff0d0ce1113f2dfdba6a,fm_a_sales_profit_month_dairy_or
ab5c8f383d4212dd087c98230ef318cb6a973ed64168137a883faf0ff60b91a5,fm_a_coverage_and_guard_mix_dairy_or
ab5c8f383d4212dd087c98230ef318cb6a973ed64168137a883faf0ff60b91a5,fm_a_sales_profit_month_dairy_or
b3cc81f7e4ec9b6e7a26f55b65818c90ce6e8ad111e287de47b7072ef6bc7d31,fm_a_category_state_profitability_dairy_or
b3cc81f7e4ec9b6e7a26f55b65818c90ce6e8ad111e287de47b7072ef6bc7d31,fm_a_category_state_profitability_frozen_foods_or
b3cc81f7e4ec9b6e7a26f55b65818c90ce6e8ad111e287de47b7072ef6bc7d31,fm_a_category_state_profitability_snack_foods_or
b3cc81f7e4ec9b6e7a26f55b65818c90ce6e8ad111e287de47b7072ef6bc7d31,fm_a_coverage_and_guard_mix_dairy_or
b3cc81f7e4ec9b6e7a26f55b65818c90ce6e8ad111e287de47b7072ef6bc7d31,fm_a_coverage_and_guard_mix_frozen_foods_or
b3cc81f7e4ec9b6e7a26f55b65818c90ce6e8ad111e287de47b7072ef6bc7d31,fm_a_coverage_and_guard_mix_snack_foods_or
b3cc81f7e4ec9b6e7a26f55b65818c90ce6e8ad111e287de47b7072ef6bc7d31,fm_a_sales_profit_month_dairy_or
b3cc81f7e4ec9b6e7a26f55b65818c90ce6e8ad111e287de47b7072ef6bc7d31,fm_a_sales_profit_month_frozen_foods_or
b3cc81f7e4ec9b6e7a26f55b65818c90ce6e8ad111e287de47b7072ef6bc7d31,fm_a_sales_profit_month_snack_foods_or
ff951f1362c49deca980cbaeb861e3fae4160b837fe661c18b2152217d0a0b37,fm_a_category_state_profitability_dairy_or
ff951f1362c49deca980cbaeb861e3fae4160b837fe661c18b2152217d0a0b37,fm_a_coverage_and_guard_mix_dairy_or
ff951f1362c49deca980cbaeb861e3fae4160b837fe661c18b2152217d0a0b37,fm_a_sales_profit_month_dairy_or
cf704adf6a7fcce24d2e23cd5ecd0f771e00381172ee29957fd6692f1e00287a,fm_a_category_state_profitability_dairy_or
cf704adf6a7fcce24d2e23cd5ecd0f771e00381172ee29957fd6692f1e00287a,fm_a_coverage_and_guard_mix_dairy_or
cf704adf6a7fcce24d2e23cd5ecd0f771e00381172ee29957fd6692f1e00287a,fm_a_sales_profit_month_dairy_or
2e33c0edaca15449f802a3301f9cdabc545c556b3f80d4d40020081f59f2290f,fm_a_category_state_profitability_dairy_or
2e33c0edaca15449f802a3301f9cdabc545c556b3f80d4d40020081f59f2290f,fm_a_category_state_profitability_frozen_foods_or
2e33c0edaca15449f802a3301f9cdabc545c556b3f80d4d40020081f59f2290f,fm_a_category_state_profitability_snack_foods_or
2e33c0edaca15449f802a3301f9cdabc545c556b3f80d4d40020081f59f2290f,fm_a_coverage_and_guard_mix_dairy_or
2e33c0edaca15449f802a3301f9cdabc545c556b3f80d4d40020081f59f2290f,fm_a_coverage_and_guard_mix_frozen_foods_or
2e33c0edaca15449f802a3301f9cdabc545c556b3f80d4d40020081f59f2290f,fm_a_coverage_and_guard_mix_snack_foods_or
2e33c0edaca15449f802a3301f9cdabc545c556b3f80d4d40020081f59f2290f,fm_a_sales_profit_month_dairy_or
2e33c0edaca15449f802a3301f9cdabc545c556b3f80d4d40020081f59f2290f,fm_a_sales_profit_month_frozen_foods_or
2e33c0edaca15449f802a3301f9cdabc545c556b3f80d4d40020081f59f2290f,fm_a_sales_profit_month_snack_foods_or
4b1dacb5a46b6bee6603dbe8de4d3d572907a47f0c6551aa52721a4d0e3816b4,fm_a_category_state_profitability_dairy_or
4b1dacb5a46b6bee6603dbe8de4d3d572907a47f0c6551aa52721a4d0e3816b4,fm_a_coverage_and_guard_mix_dairy_or
4b1dacb5a46b6bee6603dbe8de4d3d572907a47f0c6551aa52721a4d0e3816b4,fm_a_sales_profit_month_dairy_or
4b1dacb5a46b6bee6603dbe8de4d3d572907a47f0c6551aa52721a4d0e3816b4,fm_a_unit_sales_month_dairy_or
2e2feed8b24e72c7090f9ff558561d90d773534174d8175cc06504a2a9dc4a94,fm_a_category_state_profitability_dairy_or
2e2feed8b24e72c7090f9ff558561d90d773534174d8175cc06504a2a9dc4a94,fm_a_coverage_and_guard_mix_dairy_or
2e2feed8b24e72c7090f9ff558561d90d773534174d8175cc06504a2a9dc4a94,fm_a_sales_profit_month_dairy_or
2e2feed8b24e72c7090f9ff558561d90d773534174d8175cc06504a2a9dc4a94,fm_a_unit_sales_month_dairy_or
ea831bd9faaddd27dee87c3d60e3a1744f660c5d140e4023476b3d080ee0f541,fm_a_category_state_profitability_dairy_bc
ea831bd9faaddd27dee87c3d60e3a1744f660c5d140e4023476b3d080ee0f541,fm_a_coverage_and_guard_mix_dairy_bc
ea831bd9faaddd27dee87c3d60e3a1744f660c5d140e4023476b3d080ee0f541,fm_a_sales_profit_month_dairy_bc
ea831bd9faaddd27dee87c3d60e3a1744f660c5d140e4023476b3d080ee0f541,fm_a_unit_sales_month_dairy_bc
813fcbf9c76a529c623d0d610c7de948683209295ab5ede31cd0ec38bb13864c,fm_a_category_state_profitability_dairy_bc
813fcbf9c76a529c623d0d610c7de948683209295ab5ede31cd0ec38bb13864c,fm_a_coverage_and_guard_mix_dairy_bc
813fcbf9c76a529c623d0d610c7de948683209295ab5ede31cd0ec38bb13864c,fm_a_sales_profit_month_dairy_bc
55b9d46c46632b6718292a9694840c2d65067d173767b4894ea1ac85ec1968ab,fm_a_coverage_and_guard_mix_dairy_bc
55b9d46c46632b6718292a9694840c2d65067d173767b4894ea1ac85ec1968ab,fm_a_sales_profit_month_dairy_bc
a5695302800c09a29d0ebbf08b465cde024d447d716ec9673a3a03952d04800d,fm_a_category_state_profitability_dairy_bc
a5695302800c09a29d0ebbf08b465cde024d447d716ec9673a3a03952d04800d,fm_a_category_state_profitability_frozen_foods_bc
a5695302800c09a29d0ebbf08b465cde024d447d716ec9673a3a03952d04800d,fm_a_category_state_profitability_snack_foods_bc
a5695302800c09a29d0ebbf08b465cde024d447d716ec9673a3a03952d04800d,fm_a_coverage_and_guard_mix_dairy_bc
a5695302800c09a29d0ebbf08b465cde024d447d716ec9673a3a03952d04800d,fm_a_coverage_and_guard_mix_frozen_foods_bc
a5695302800c09a29d0ebbf08b465cde024d447d716ec9673a3a03952d04800d,fm_a_coverage_and_guard_mix_snack_foods_bc
a5695302800c09a29d0ebbf08b465cde024d447d716ec9673a3a03952d04800d,fm_a_sales_profit_month_dairy_bc
a5695302800c09a29d0ebbf08b465cde024d447d716ec9673a3a03952d04800d,fm_a_sales_profit_month_frozen_foods_bc
a5695302800c09a29d0ebbf08b465cde024d447d716ec9673a3a03952d04800d,fm_a_sales_profit_month_snack_foods_bc
0054d1f2c9fc139624f0fdd1b39e6fce1b95b3f8a3c50a0f8ec37c74f9638fdb,fm_a_category_state_profitability_dairy_bc
0054d1f2c9fc139624f0fdd1b39e6fce1b95b3f8a3c50a0f8ec37c74f9638fdb,fm_a_coverage_and_guard_mix_dairy_bc
0054d1f2c9fc139624f0fdd1b39e6fce1b95b3f8a3c50a0f8ec37c74f9638fdb,fm_a_sales_profit_month_dairy_bc
5f5bba7331684a25b4936dbc913f67d69d5e4462da888c2bd717a34ef866f991,fm_a_category_state_profitability_dairy_bc
5f5bba7331684a25b4936dbc913f67d69d5e4462da888c2bd717a34ef866f991,fm_a_coverage_and_guard_mix_dairy_bc
5f5bba7331684a25b4936dbc913f67d69d5e4462da888c2bd717a34ef866f991,fm_a_sales_profit_month_dairy_bc
82864fae5199c10c462f87c5fa45d971c03290c3a388306ce528f446b70cedc5,fm_a_category_state_profitability_dairy_bc
82864fae5199c10c462f87c5fa45d971c03290c3a388306ce528f446b70cedc5,fm_a_category_state_profitability_frozen_foods_bc
82864fae5199c10c462f87c5fa45d971c03290c3a388306ce528f446b70cedc5,fm_a_category_state_profitability_snack_foods_bc
82864fae5199c10c462f87c5fa45d971c03290c3a388306ce528f446b70cedc5,fm_a_coverage_and_guard_mix_dairy_bc
82864fae5199c10c462f87c5fa45d971c03290c3a388306ce528f446b70cedc5,fm_a_coverage_and_guard_mix_frozen_foods_bc
82864fae5199c10c462f87c5fa45d971c03290c3a388306ce528f446b70cedc5,fm_a_coverage_and_guard_mix_snack_foods_bc
82864fae5199c10c462f87c5fa45d971c03290c3a388306ce528f446b70cedc5,fm_a_sales_profit_month_dairy_bc
82864fae5199c10c462f87c5fa45d971c03290c3a388306ce528f446b70cedc5,fm_a_sales_profit_month_frozen_foods_bc
82864fae5199c10c462f87c5fa45d971c03290c3a388306ce528f446b70cedc5,fm_a_sales_profit_month_snack_foods_bc
0002192a54cd2f15e4e5a10b65f298483b738dccf30b92a03e939b206356af87,fm_a_category_state_profitability_dairy_bc
0002192a54cd2f15e4e5a10b65f298483b738dccf30b92a03e939b206356af87,fm_a_coverage_and_guard_mix_dairy_bc
0002192a54cd2f15e4e5a10b65f298483b738dccf30b92a03e939b206356af87,fm_a_sales_profit_month_dairy_bc
0002192a54cd2f15e4e5a10b65f298483b738dccf30b92a03e939b206356af87,fm_a_unit_sales_month_dairy_bc
a3e6674b4c41196db78d92cd2b1ed7ce66dd78053b177974a36f9eca5edda591,fm_a_category_state_profitability_dairy_bc
a3e6674b4c41196db78d92cd2b1ed7ce66dd78053b177974a36f9eca5edda591,fm_a_coverage_and_guard_mix_dairy_bc
